paperID,1994,1995,1996,1997,1998,1999,2000,2001,2002
9405351,0,0,0,0,0,0,0,0,0
9405368,0,0,0,0,0,0,0,0,0
119411005,0,0,0,0,0,0,0,0,0
119411007,0,0,0,0,0,0,0,0,0
119411008,0,0,0,0,0,0,0,0,0
119411010,0,0,0,0,0,0,0,0,0
119411015,0,0,0,0,0,0,0,0,0
119411016,0,0,0,0,0,0,0,0,0
119411017,0,0,0,0,0,0,0,0,0
119411019,0,0,0,0,0,0,0,0,0
119411020,0,0,0,0,0,0,0,0,0
119411021,0,0,0,0,0,0,0,0,0
119411022,0,0,0,0,0,0,0,0,0
119411029,0,0,0,0,0,0,0,0,0
119411030,0,0,0,0,0,0,0,0,0
119411031,0,0,0,0,0,0,0,0,0
119411033,0,0,0,0,0,0,0,0,0
119411037,0,0,0,0,0,0,0,0,0
119411038,0,0,0,0,0,0,0,0,0
119411047,0,0,0,0,0,0,0,0,0
119411049,0,0,0,0,0,0,0,0,0
119411051,0,0,0,0,0,0,0,0,0
119411052,0,0,0,0,0,0,0,0,0
119411059,0,0,0,0,0,0,0,0,0
119411065,0,0,0,0,0,0,0,0,0
119411067,0,0,0,0,0,0,0,0,0
119411073,0,0,0,0,0,0,0,0,0
119411080,0,0,0,0,0,0,0,0,0
119411081,0,0,0,0,0,0,0,0,0
119411091,0,0,0,0,0,0,0,0,0
119411097,0,0,0,0,0,0,0,0,0
119411102,0,0,0,0,0,0,0,0,0
119411107,0,0,0,0,0,0,0,0,0
119411108,0,0,0,0,0,0,0,0,0
119411111,0,0,0,0,0,0,0,0,0
119411112,0,0,0,0,0,0,0,0,0
119411123,0,0,0,0,0,0,0,0,0
119411130,0,0,0,0,0,0,0,0,0
119411133,0,0,0,0,0,0,0,0,0
119411149,0,0,0,0,0,0,0,0,0
119411151,0,0,0,0,0,0,0,0,0
119411164,0,0,0,0,0,0,0,0,0
119411177,0,0,0,0,0,0,0,0,0
119411201,0,0,0,0,0,0,0,0,0
119411228,0,0,0,0,0,0,0,0,0
119411230,0,0,0,0,0,0,0,0,0
119411231,0,0,0,0,0,0,0,0,0
119411239,0,0,0,0,0,0,0,0,0
119412002,0,0,0,0,0,0,0,0,0
119412006,0,0,0,0,0,0,0,0,0
119412009,0,0,0,0,0,0,0,0,0
119412012,0,0,0,0,0,0,0,0,0
119412013,0,0,0,0,0,0,0,0,0
119412016,0,0,0,0,0,0,0,0,0
119412017,0,0,0,0,0,0,0,0,0
119412018,0,0,0,0,0,0,0,0,0
119412025,0,0,0,0,0,0,0,0,0
119412026,0,0,0,0,0,0,0,0,0
119412029,0,0,0,0,0,0,0,0,0
119412031,0,0,0,0,0,0,0,0,0
119412032,0,0,0,0,0,0,0,0,0
119412036,0,0,0,0,0,0,0,0,0
119412039,0,0,0,0,0,0,0,0,0
119412040,0,0,0,0,0,0,0,0,0
119412042,0,0,0,0,0,0,0,0,0
119412045,0,0,0,0,0,0,0,0,0
119412046,0,0,0,0,0,0,0,0,0
119412052,0,0,0,0,0,0,0,0,0
119412055,0,0,0,0,0,0,0,0,0
119412056,0,0,0,0,0,0,0,0,0
119412057,0,0,0,0,0,0,0,0,0
119412059,0,0,0,0,0,0,0,0,0
119412063,0,0,0,0,0,0,0,0,0
119412068,0,0,0,0,0,0,0,0,0
119412075,0,0,0,0,0,0,0,0,0
119412083,0,0,0,0,0,0,0,0,0
119412087,0,0,0,0,0,0,0,0,0
119412091,0,0,0,0,0,0,0,0,0
119412125,0,0,0,0,0,0,0,0,0
119412133,0,0,0,0,0,0,0,0,0
119412155,0,0,0,0,0,0,0,0,0
119412165,0,0,0,0,0,0,0,0,0
119412173,0,0,0,0,0,0,0,0,0
119412186,0,0,0,0,0,0,0,0,0
119412188,0,0,0,0,0,0,0,0,0
119412201,0,0,0,0,0,0,0,0,0
119412204,0,0,0,0,0,0,0,0,0
119412205,0,0,0,0,0,0,0,0,0
9406277,0,0,0,0,0,0,0,0,0
9406279,0,0,0,0,0,0,0,0,0
9406280,0,0,0,0,0,0,0,0,0
9406281,0,0,0,0,0,0,0,0,0
9406291,0,0,0,0,0,0,0,0,0
9406292,0,0,0,0,0,0,0,0,0
9406293,0,0,0,0,0,0,0,0,0
9406296,0,0,0,0,0,0,0,0,0
9406297,0,0,0,0,0,0,0,0,0
9406310,0,0,0,0,0,0,0,0,0
9406311,0,0,0,0,0,0,0,0,0
9406326,0,0,0,0,0,0,0,0,0
9406333,0,0,0,0,0,0,0,0,0
9406340,0,0,0,0,0,0,0,0,0
9407247,0,0,0,0,0,0,0,0,0
9407248,0,0,0,0,0,0,0,0,0
9407249,0,0,0,0,0,0,0,0,0
9407250,0,0,0,0,0,0,0,0,0
9407251,0,0,0,0,0,0,0,0,0
9407252,0,0,0,0,0,0,0,0,0
9407254,0,0,0,0,0,0,0,0,0
9407255,0,0,0,0,0,0,0,0,0
9407256,0,0,0,0,0,0,0,0,0
9407257,0,0,0,0,0,0,0,0,0
9407258,0,0,0,0,0,0,0,0,0
9407259,0,0,0,0,0,0,0,0,0
9407260,0,0,0,0,0,0,0,0,0
9407261,0,0,0,0,0,0,0,0,0
9407262,0,0,0,0,0,0,0,0,0
9407263,0,0,0,0,0,0,0,0,0
9407264,0,0,0,0,0,0,0,0,0
9407265,0,0,0,0,0,0,0,0,0
9407266,0,0,0,0,0,0,0,0,0
9407267,0,0,0,0,0,0,0,0,0
9407268,0,0,0,0,0,0,0,0,0
9407269,0,0,0,0,0,0,0,0,0
9407270,0,0,0,0,0,0,0,0,0
9407271,0,0,0,0,0,0,0,0,0
9407272,0,0,0,0,0,0,0,0,0
9407273,0,0,0,0,0,0,0,0,0
9407274,0,0,0,0,0,0,0,0,0
9407275,0,0,0,0,0,0,0,0,0
9407276,0,0,0,0,0,0,0,0,0
9407277,0,0,0,0,0,0,0,0,0
9407278,0,0,0,0,0,0,0,0,0
9407279,0,0,0,0,0,0,0,0,0
9407280,0,0,0,0,0,0,0,0,0
9407281,0,0,0,0,0,0,0,0,0
9407282,0,0,0,0,0,0,0,0,0
9407283,0,0,0,0,0,0,0,0,0
9407284,0,0,0,0,0,0,0,0,0
9407285,0,0,0,0,0,0,0,0,0
9407286,0,0,0,0,0,0,0,0,0
9407287,0,0,0,0,0,0,0,0,0
9407288,0,0,0,0,0,0,0,0,0
9407289,0,0,0,0,0,0,0,0,0
9407290,0,0,0,0,0,0,0,0,0
9407291,0,0,0,0,0,0,0,0,0
9407292,0,0,0,0,0,0,0,0,0
9407293,0,0,0,0,0,0,0,0,0
9407294,0,0,0,0,0,0,0,0,0
9407295,0,0,0,0,0,0,0,0,0
9407296,0,0,0,0,0,0,0,0,0
9407297,0,0,0,0,0,0,0,0,0
9407298,0,0,0,0,0,0,0,0,0
9407299,0,0,0,0,0,0,0,0,0
9407300,0,0,0,0,0,0,0,0,0
9407301,0,0,0,0,0,0,0,0,0
9407302,0,0,0,0,0,0,0,0,0
9407303,0,0,0,0,0,0,0,0,0
9407304,0,0,0,0,0,0,0,0,0
9407305,0,0,0,0,0,0,0,0,0
9407306,0,0,0,0,0,0,0,0,0
9407307,0,0,0,0,0,0,0,0,0
9407308,0,0,0,0,0,0,0,0,0
9407309,0,0,0,0,0,0,0,0,0
9407310,0,0,0,0,0,0,0,0,0
9407311,0,0,0,0,0,0,0,0,0
9407312,0,0,0,0,0,0,0,0,0
9407313,0,0,0,0,0,0,0,0,0
9407314,0,0,0,0,0,0,0,0,0
9407315,0,0,0,0,0,0,0,0,0
9407316,0,0,0,0,0,0,0,0,0
9407317,0,0,0,0,0,0,0,0,0
9407318,0,0,0,0,0,0,0,0,0
9407319,0,0,0,0,0,0,0,0,0
9407320,0,0,0,0,0,0,0,0,0
9407321,0,0,0,0,0,0,0,0,0
9407322,0,0,0,0,0,0,0,0,0
9407323,0,0,0,0,0,0,0,0,0
9407324,0,0,0,0,0,0,0,0,0
9407325,0,0,0,0,0,0,0,0,0
9407326,0,0,0,0,0,0,0,0,0
9407327,0,0,0,0,0,0,0,0,0
9407328,0,0,0,0,0,0,0,0,0
9407329,0,0,0,0,0,0,0,0,0
9407330,0,0,0,0,0,0,0,0,0
9407331,0,0,0,0,0,0,0,0,0
9407332,0,0,0,0,0,0,0,0,0
9407333,0,0,0,0,0,0,0,0,0
9407334,0,0,0,0,0,0,0,0,0
9407335,0,0,0,0,0,0,0,0,0
9407336,0,0,0,0,0,0,0,0,0
9407337,0,0,0,0,0,0,0,0,0
9407338,0,0,0,0,0,0,0,0,0
9407339,0,0,0,0,0,0,0,0,0
9407340,0,0,0,0,0,0,0,0,0
9407341,0,0,0,0,0,0,0,0,0
9407342,0,0,0,0,0,0,0,0,0
9407343,0,0,0,0,0,0,0,0,0
9407344,0,0,0,0,0,0,0,0,0
9407345,0,0,0,0,0,0,0,0,0
9407347,0,0,0,0,0,0,0,0,0
9407348,0,0,0,0,0,0,0,0,0
9407351,0,0,0,0,0,0,0,0,0
9407352,0,0,0,0,0,0,0,0,0
9407354,0,0,0,0,0,0,0,0,0
9407357,0,0,0,0,0,0,0,0,0
9407358,0,0,0,0,0,0,0,0,0
9407359,0,0,0,0,0,0,0,0,0
9407360,0,0,0,0,0,0,0,0,0
9407362,0,0,0,0,0,0,0,0,0
9407365,0,0,0,0,0,0,0,0,0
9407369,0,0,0,0,0,0,0,0,0
9407371,0,0,0,0,0,0,0,0,0
9407372,0,0,0,0,0,0,0,0,0
9407373,0,0,0,0,0,0,0,0,0
9407374,0,0,0,0,0,0,0,0,0
9407375,0,0,0,0,0,0,0,0,0
9407379,0,0,0,0,0,0,0,0,0
9407380,0,0,0,0,0,0,0,0,0
9407382,0,0,0,0,0,0,0,0,0
9407385,0,0,0,0,0,0,0,0,0
9407386,0,0,0,0,0,0,0,0,0
9407390,0,0,0,0,0,0,0,0,0
9407398,0,0,0,0,0,0,0,0,0
9408201,0,0,0,0,0,0,0,0,0
9408202,0,0,0,0,0,0,0,0,0
9408203,0,0,0,0,0,0,0,0,0
9408204,0,0,0,0,0,0,0,0,0
9408205,0,0,0,0,0,0,0,0,0
9408206,0,0,0,0,0,0,0,0,0
9408207,0,0,0,0,0,0,0,0,0
9408208,0,0,0,0,0,0,0,0,0
9408209,0,0,0,0,0,0,0,0,0
9408210,0,0,0,0,0,0,0,0,0
9408211,0,0,0,0,0,0,0,0,0
9408212,0,0,0,0,0,0,0,0,0
9408214,0,0,0,0,0,0,0,0,0
9408215,0,0,0,0,0,0,0,0,0
9408216,0,0,0,0,0,0,0,0,0
9408217,0,0,0,0,0,0,0,0,0
9408218,0,0,0,0,0,0,0,0,0
9408219,0,0,0,0,0,0,0,0,0
9408220,0,0,0,0,0,0,0,0,0
9408221,0,0,0,0,0,0,0,0,0
9408222,0,0,0,0,0,0,0,0,0
9408223,0,0,0,0,0,0,0,0,0
9408224,0,0,0,0,0,0,0,0,0
9408225,0,0,0,0,0,0,0,0,0
9408226,0,0,0,0,0,0,0,0,0
9408227,0,0,0,0,0,0,0,0,0
9408228,0,0,0,0,0,0,0,0,0
9408229,0,0,0,0,0,0,0,0,0
9408230,0,0,0,0,0,0,0,0,0
9408231,0,0,0,0,0,0,0,0,0
9408232,0,0,0,0,0,0,0,0,0
9408233,0,0,0,0,0,0,0,0,0
9408234,0,0,0,0,0,0,0,0,0
9408235,0,0,0,0,0,0,0,0,0
9408236,0,0,0,0,0,0,0,0,0
9408237,0,0,0,0,0,0,0,0,0
9408238,0,0,0,0,0,0,0,0,0
9408239,0,0,0,0,0,0,0,0,0
9408240,0,0,0,0,0,0,0,0,0
9408241,0,0,0,0,0,0,0,0,0
9408242,0,0,0,0,0,0,0,0,0
9408243,0,0,0,0,0,0,0,0,0
9408244,0,0,0,0,0,0,0,0,0
9408245,0,0,0,0,0,0,0,0,0
9408246,0,0,0,0,0,0,0,0,0
9408247,0,0,0,0,0,0,0,0,0
9408248,0,0,0,0,0,0,0,0,0
9408249,0,0,0,0,0,0,0,0,0
9408250,0,0,0,0,0,0,0,0,0
9408251,0,0,0,0,0,0,0,0,0
9408252,0,0,0,0,0,0,0,0,0
9408253,0,0,0,0,0,0,0,0,0
9408254,0,0,0,0,0,0,0,0,0
9408255,0,0,0,0,0,0,0,0,0
9408256,0,0,0,0,0,0,0,0,0
9408257,0,0,0,0,0,0,0,0,0
9408258,0,0,0,0,0,0,0,0,0
9408259,0,0,0,0,0,0,0,0,0
9408260,0,0,0,0,0,0,0,0,0
9408261,0,0,0,0,0,0,0,0,0
9408262,0,0,0,0,0,0,0,0,0
9408263,0,0,0,0,0,0,0,0,0
9408264,0,0,0,0,0,0,0,0,0
9408265,0,0,0,0,0,0,0,0,0
9408266,0,0,0,0,0,0,0,0,0
9408267,0,0,0,0,0,0,0,0,0
9408268,0,0,0,0,0,0,0,0,0
9408269,0,0,0,0,0,0,0,0,0
9408270,0,0,0,0,0,0,0,0,0
9408271,0,0,0,0,0,0,0,0,0
9408272,0,0,0,0,0,0,0,0,0
9408273,0,0,0,0,0,0,0,0,0
9408274,0,0,0,0,0,0,0,0,0
9408275,0,0,0,0,0,0,0,0,0
9408276,0,0,0,0,0,0,0,0,0
9408277,0,0,0,0,0,0,0,0,0
9408278,0,0,0,0,0,0,0,0,0
9408279,0,0,0,0,0,0,0,0,0
9408280,0,0,0,0,0,0,0,0,0
9408281,0,0,0,0,0,0,0,0,0
9408282,0,0,0,0,0,0,0,0,0
9408283,0,0,0,0,0,0,0,0,0
9408284,0,0,0,0,0,0,0,0,0
9408285,0,0,0,0,0,0,0,0,0
9408286,0,0,0,0,0,0,0,0,0
9408287,0,0,0,0,0,0,0,0,0
9408288,0,0,0,0,0,0,0,0,0
9408289,0,0,0,0,0,0,0,0,0
9408290,0,0,0,0,0,0,0,0,0
9408291,0,0,0,0,0,0,0,0,0
9408292,0,0,0,0,0,0,0,0,0
9408293,0,0,0,0,0,0,0,0,0
9408294,0,0,0,0,0,0,0,0,0
9408295,0,0,0,0,0,0,0,0,0
9408296,0,0,0,0,0,0,0,0,0
9408297,0,0,0,0,0,0,0,0,0
9408298,0,0,0,0,0,0,0,0,0
9408299,0,0,0,0,0,0,0,0,0
9408300,0,0,0,0,0,0,0,0,0
9408301,0,0,0,0,0,0,0,0,0
9408302,0,0,0,0,0,0,0,0,0
9408303,0,0,0,0,0,0,0,0,0
9408304,0,0,0,0,0,0,0,0,0
9408305,0,0,0,0,0,0,0,0,0
9408306,0,0,0,0,0,0,0,0,0
9408307,0,0,0,0,0,0,0,0,0
9408308,0,0,0,0,0,0,0,0,0
9408309,0,0,0,0,0,0,0,0,0
9408310,0,0,0,0,0,0,0,0,0
9408311,0,0,0,0,0,0,0,0,0
9408312,0,0,0,0,0,0,0,0,0
9408313,0,0,0,0,0,0,0,0,0
9408314,0,0,0,0,0,0,0,0,0
9408315,0,0,0,0,0,0,0,0,0
9408316,0,0,0,0,0,0,0,0,0
9408317,0,0,0,0,0,0,0,0,0
9408318,0,0,0,0,0,0,0,0,0
9408319,0,0,0,0,0,0,0,0,0
9408320,0,0,0,0,0,0,0,0,0
9408321,0,0,0,0,0,0,0,0,0
9408322,0,0,0,0,0,0,0,0,0
9408323,0,0,0,0,0,0,0,0,0
9408324,0,0,0,0,0,0,0,0,0
9408325,0,0,0,0,0,0,0,0,0
9408326,0,0,0,0,0,0,0,0,0
9408327,0,0,0,0,0,0,0,0,0
9408328,0,0,0,0,0,0,0,0,0
9408329,0,0,0,0,0,0,0,0,0
9408330,0,0,0,0,0,0,0,0,0
9408331,0,0,0,0,0,0,0,0,0
9408332,0,0,0,0,0,0,0,0,0
9408333,0,0,0,0,0,0,0,0,0
9408334,0,0,0,0,0,0,0,0,0
9408335,0,0,0,0,0,0,0,0,0
9408336,0,0,0,0,0,0,0,0,0
9408337,0,0,0,0,0,0,0,0,0
9408339,0,0,0,0,0,0,0,0,0
9408341,0,0,0,0,0,0,0,0,0
9408343,0,0,0,0,0,0,0,0,0
9408344,0,0,0,0,0,0,0,0,0
9408346,0,0,0,0,0,0,0,0,0
9408348,0,0,0,0,0,0,0,0,0
9408349,0,0,0,0,0,0,0,0,0
9408350,0,0,0,0,0,0,0,0,0
9408351,0,0,0,0,0,0,0,0,0
9408353,0,0,0,0,0,0,0,0,0
9408354,0,0,0,0,0,0,0,0,0
9408357,0,0,0,0,0,0,0,0,0
9408358,0,0,0,0,0,0,0,0,0
9408359,0,0,0,0,0,0,0,0,0
9408360,0,0,0,0,0,0,0,0,0
9408361,0,0,0,0,0,0,0,0,0
9408362,0,0,0,0,0,0,0,0,0
9408363,0,0,0,0,0,0,0,0,0
9408364,0,0,0,0,0,0,0,0,0
9408365,0,0,0,0,0,0,0,0,0
9408366,0,0,0,0,0,0,0,0,0
9408367,0,0,0,0,0,0,0,0,0
9408368,0,0,0,0,0,0,0,0,0
9408369,0,0,0,0,0,0,0,0,0
9408371,0,0,0,0,0,0,0,0,0
9408374,0,0,0,0,0,0,0,0,0
9408375,0,0,0,0,0,0,0,0,0
9408378,0,0,0,0,0,0,0,0,0
9408379,0,0,0,0,0,0,0,0,0
9408380,0,0,0,0,0,0,0,0,0
9408381,0,0,0,0,0,0,0,0,0
9408382,0,0,0,0,0,0,0,0,0
9408383,0,0,0,0,0,0,0,0,0
9408384,0,0,0,0,0,0,0,0,0
9408385,0,0,0,0,0,0,0,0,0
9408386,0,0,0,0,0,0,0,0,0
9408387,0,0,0,0,0,0,0,0,0
9410218,0,0,0,0,0,0,0,0,0
9408389,0,0,0,0,0,0,0,0,0
9408394,0,0,0,0,0,0,0,0,0
9408396,0,0,0,0,0,0,0,0,0
9408401,0,0,0,0,0,0,0,0,0
9408406,0,0,0,0,0,0,0,0,0
9407203,0,0,0,0,0,0,0,0,0
9407204,0,0,0,0,0,0,0,0,0
9409201,0,0,0,0,0,0,0,0,0
9409202,0,0,0,0,0,0,0,0,0
9409203,0,0,0,0,0,0,0,0,0
9409204,0,0,0,0,0,0,0,0,0
9409205,0,0,0,0,0,0,0,0,0
9409206,0,0,0,0,0,0,0,0,0
9409207,0,0,0,0,0,0,0,0,0
9409208,0,0,0,0,0,0,0,0,0
9409209,0,0,0,0,0,0,0,0,0
9409210,0,0,0,0,0,0,0,0,0
9409211,0,0,0,0,0,0,0,0,0
9409212,0,0,0,0,0,0,0,0,0
9409213,0,0,0,0,0,0,0,0,0
9409214,0,0,0,0,0,0,0,0,0
9409215,0,0,0,0,0,0,0,0,0
9409216,0,0,0,0,0,0,0,0,0
9409217,0,0,0,0,0,0,0,0,0
9409218,0,0,0,0,0,0,0,0,0
9409219,0,0,0,0,0,0,0,0,0
9409220,0,0,0,0,0,0,0,0,0
9409221,0,0,0,0,0,0,0,0,0
9409222,0,0,0,0,0,0,0,0,0
9409223,0,0,0,0,0,0,0,0,0
9409224,0,0,0,0,0,0,0,0,0
9409225,0,0,0,0,0,0,0,0,0
9409226,0,0,0,0,0,0,0,0,0
9409227,0,0,0,0,0,0,0,0,0
9409228,0,0,0,0,0,0,0,0,0
9409229,0,0,0,0,0,0,0,0,0
9409230,0,0,0,0,0,0,0,0,0
9409231,0,0,0,0,0,0,0,0,0
9409232,0,0,0,0,0,0,0,0,0
9409233,0,0,0,0,0,0,0,0,0
9409234,0,0,0,0,0,0,0,0,0
9409235,0,0,0,0,0,0,0,0,0
9409236,0,0,0,0,0,0,0,0,0
9409237,0,0,0,0,0,0,0,0,0
9409239,0,0,0,0,0,0,0,0,0
9409240,0,0,0,0,0,0,0,0,0
9409241,0,0,0,0,0,0,0,0,0
9409242,0,0,0,0,0,0,0,0,0
9409243,0,0,0,0,0,0,0,0,0
9409244,0,0,0,0,0,0,0,0,0
9409245,0,0,0,0,0,0,0,0,0
9409246,0,0,0,0,0,0,0,0,0
9409247,0,0,0,0,0,0,0,0,0
9409248,0,0,0,0,0,0,0,0,0
9409249,0,0,0,0,0,0,0,0,0
9409250,0,0,0,0,0,0,0,0,0
9409251,0,0,0,0,0,0,0,0,0
9409252,0,0,0,0,0,0,0,0,0
9409253,0,0,0,0,0,0,0,0,0
9409254,0,0,0,0,0,0,0,0,0
9409255,0,0,0,0,0,0,0,0,0
9409256,0,0,0,0,0,0,0,0,0
9409257,0,0,0,0,0,0,0,0,0
9409258,0,0,0,0,0,0,0,0,0
9409259,0,0,0,0,0,0,0,0,0
9409260,0,0,0,0,0,0,0,0,0
9409261,0,0,0,0,0,0,0,0,0
9409262,0,0,0,0,0,0,0,0,0
9409263,0,0,0,0,0,0,0,0,0
9409264,0,0,0,0,0,0,0,0,0
9409265,0,0,0,0,0,0,0,0,0
9409266,0,0,0,0,0,0,0,0,0
9409267,0,0,0,0,0,0,0,0,0
9409268,0,0,0,0,0,0,0,0,0
9409269,0,0,0,0,0,0,0,0,0
9409270,0,0,0,0,0,0,0,0,0
9409271,0,0,0,0,0,0,0,0,0
9409272,0,0,0,0,0,0,0,0,0
9409273,0,0,0,0,0,0,0,0,0
9409274,0,0,0,0,0,0,0,0,0
9409275,0,0,0,0,0,0,0,0,0
9409276,0,0,0,0,0,0,0,0,0
9409277,0,0,0,0,0,0,0,0,0
9409278,0,0,0,0,0,0,0,0,0
9409279,0,0,0,0,0,0,0,0,0
9409280,0,0,0,0,0,0,0,0,0
9409281,0,0,0,0,0,0,0,0,0
9409282,0,0,0,0,0,0,0,0,0
9409283,0,0,0,0,0,0,0,0,0
9409284,0,0,0,0,0,0,0,0,0
9409285,0,0,0,0,0,0,0,0,0
9409286,0,0,0,0,0,0,0,0,0
9409287,0,0,0,0,0,0,0,0,0
9409288,0,0,0,0,0,0,0,0,0
9409289,0,0,0,0,0,0,0,0,0
9409290,0,0,0,0,0,0,0,0,0
9409291,0,0,0,0,0,0,0,0,0
9409292,0,0,0,0,0,0,0,0,0
9409293,0,0,0,0,0,0,0,0,0
9409294,0,0,0,0,0,0,0,0,0
9409295,0,0,0,0,0,0,0,0,0
9409296,0,0,0,0,0,0,0,0,0
9409297,0,0,0,0,0,0,0,0,0
9409298,0,0,0,0,0,0,0,0,0
9409299,0,0,0,0,0,0,0,0,0
9409300,0,0,0,0,0,0,0,0,0
9409301,0,0,0,0,0,0,0,0,0
9409302,0,0,0,0,0,0,0,0,0
9409303,0,0,0,0,0,0,0,0,0
9409304,0,0,0,0,0,0,0,0,0
9409305,0,0,0,0,0,0,0,0,0
9409306,0,0,0,0,0,0,0,0,0
9409307,0,0,0,0,0,0,0,0,0
